id,vehicle_id,color,automatic,odometer_range,market_country,number_of_doors,number_of_seats,fuel_type,make,description,vehicle_type,horsepower,year,model,body_type,msrp,extras,avg_daily_price,list_countries,list_cities,list_latitudes,list_longitudes
1345753,1345753,RED,1,10-20,US,4.0,8.0,GASOLINE,LINCOLN,"This truck is beautiful inside and out. It is an elegant head turner. I literally get compliments every time that I'm on the road! 

You will love the luxury and utility of this vehicle! Enjoy a smooth ride at any speed with its premiere suspension. Feel the warmth from the heated steering wheel and leather seats. The comfort of this vehicle is unmatched. 

This red Aviator makes a statement and sets you apart from all other vehicles on your travels! Nothing can compare to it. The sand and cocoa interior is beyond gorgeous. 

It has 3rd row seating that can be lowered for extra trunk space as well.

Get a unique view of your ride with the adaptive cruise moonroof. Backseat passengers can enjoy the tinted window and luxury control center. 

Relax with the convenience of the keyless entry and remote start.


FEATURES

Premium Wheels

Moonroof

Power Trunk/Liftgate

Premium Audio

Navigation

Premium Seat Material

Front Heated Seats

Front Cooled Seats

Third Row Seating

Remote Engine Start

Multi-Zone Climate Control

Adaptive Cruise Control

Blind Spot System

Lane Keep Assist

Backup Camera

Parking Sensors

Bluetooth

Bluetooth Streaming Audio
Bluetooth
Rear Sunshade

Gas Engine Type
Premium Unleaded Fuel Type
400 Horsepower
5500 Horsepower RPM
415 Torque
2750 Torque RPM
3.0 Engine Displacement
V Engine Configuration
6 Cylinders
Turbocharged Aspiration
17 EPA City Fuel Economy
24 EPA Highway Fuel Economy
20 EPA Combined Fuel Economy

Active Suspension
22 Front Wheel Size
22 Rear Wheel Size
Alloy Wheel Type
275/40R22 Front Tire Size
275/40R22 Rear Tire Size

All-Season Tire Type
Compact Spare Tire Type
Steel Spare Wheel Type
LED Headlamp Type
Auto On/Off Headlamps
Curve Adaptive Headlamps

Rain Sensing Windshield Wipers
Fog Lamps
Daytime Running Lights (DRLs)
LED Tail Lamp Type

Integrated Turn Signal Mirrors
Heated Side Mirrors
Memory Side Mirrors
Power Folding Side Mirrors
Power Side Mirrors
Power Moonroof
Panoramic Moonroof

Power Trunk/Liftgate
Motion-Activated Hands-free Trunk/Liftgate
Power Doors
Proximity-Activated Hands-free Doors
Parallel Automatic Parking

AM/FM
Satellite Radio
HD Radio
28 Number Of Speakers
Premium Sound System Premium Audio
Front Aux Input
Infotainment System
10.0 Screen Size
Touch Screen

Bluetooth Hands-Free
Voice Command
In-Car WiFi
Front USB Input
Navigation
Apple CarPlay
Android Auto
Leather Seat Material

30 Power Driver Seat
30 Power Passenger Seat
Power Driver Seat Lumbar Support
Power Passenger Seat Lumbar Support

Multi-Level Front Heated Seats
Multi-Level Rear Heated Seats
Multi-Level Front Cooled Seats
Multi-Level Rear Cooled Seats

Bucket First Row Seating
2 Driver Seat Memory

Bucket Second Row Seating
Bench Third Row Seating
Power Folding 3rd Row Seat Fold/Remove
3rd Row Seat Stowable

Floor Mats
Power Windows
Power Locks

Remote Keyless Entry
Remote Engine Start
Proximity Keyless Entry
Keyless Ignition
Garage Door Opener

Dual-Zone Climate Control
Auto Rear Climate Control
Leather Steering Wheel Type
Audio Steering Wheels Controls
Heated Steering Wheel

Adaptive Cruise Control Cruise Control
Auto Dimming Rearview Mirror
Front and Rear 12V DC Power Outlet
Front and Rear 110/115/120V AC Power Outlet
Yes Ambient Lighting
Brake Assist

Active Warning Blind Spot System
Blind Spot Camera
Active Lane Keep Assist Lane Keep Assist
Backup Camera
Around View Camera
Front and Rear Parking Sensors
Rear Cross-Traffic Alert
Alarm

Heads-up Display (HUD)
Traction Control
Stability Control
Location and Pressure Indicator Tire Pressure Monitoring System

Bluetooth Streaming Audio
Bluetooth
Rear Sunshade

Automatic Transmission Type
10 Gear Number
4.71 First Gear Ratio
3.0 Second Gear Ratio
2.15 Third Gear Ratio
1.77 Fourth Gear Ratio
1.52 Fifth Gear Ratio
1.27 Sixth Gear Ratio
1.0 Seventh Gear Ratio
0.85 Eighth Gear Ratio
4.88 Reverse Gear Ratio
Disc Front Brakes
Disc Rear Brakes",SUV,400.0,2020.0,Aviator,FOUR_DOOR_SUV,58700.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT,PORTABLE_SPEAKER,COOLER,PHONE_MOUNT,STROLLER",98.0,"US,US","Detroit,Grosse Pointe Park","42.3330300,42.3898700","-83.0256900,-82.9176300"
1369200,1369200,WHITE,1,120-130,US,4.0,5.0,GASOLINE,FORD,"Built for towing, this exceptionally clean Ford F-250 is rated for up to 12,200 lbs towing capacity and 2,339 lbs Max Cargo Weight, plus rear airbag suspension for an adjustable ride depending on the load. This is the Lariat trim level with light tan leather seats has plenty of room for a family of five with room to spare, remote start, integrated GPS navigation, SiriusXM Satellite Radio, backup camera with backup sensors, and integrated tow brake controller make this truck a breeze to drive! Soft tonneau cover over the rear bed keeps your gear dry and clean during any trip.

If you plan to use the vehicle for towing, please let me know as soon as possible. I'll need some information on what you'll be towing, so please be prepared with the trailer information including weight, length, and model year.",TRUCK,385.0,2013.0,Super Duty F-250,CREW_CAB_PICKUP,41105.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT,PORTABLE_WIFI_HOTSPOT",57.0,US,Eagle Point,42.4801300,-122.8001200
1369200,1369200,WHITE,1,120-130,US,4.0,5.0,GASOLINE,FORD,"Built for towing, this exceptionally clean Ford F-250 is rated for up to 12,200 lbs towing capacity and 2,339 lbs Max Cargo Weight, plus rear airbag suspension for an adjustable ride depending on the load. This is the Lariat trim level with light tan leather seats has plenty of room for a family of five with room to spare, remote start, integrated GPS navigation, SiriusXM Satellite Radio, backup camera with backup sensors, and integrated tow brake controller make this truck a breeze to drive! Soft tonneau cover over the rear bed keeps your gear dry and clean during any trip.

If you plan to use the vehicle for towing, please let me know as soon as possible. I'll need some information on what you'll be towing, so please be prepared with the trailer information including weight, length, and model year.",TRUCK,385.0,2013.0,Super Duty F-250,CREW_CAB_PICKUP,36270.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT,PORTABLE_WIFI_HOTSPOT",57.0,US,Eagle Point,42.4801300,-122.8001200
1369200,1369200,WHITE,1,120-130,US,4.0,5.0,GASOLINE,FORD,"Built for towing, this exceptionally clean Ford F-250 is rated for up to 12,200 lbs towing capacity and 2,339 lbs Max Cargo Weight, plus rear airbag suspension for an adjustable ride depending on the load. This is the Lariat trim level with light tan leather seats has plenty of room for a family of five with room to spare, remote start, integrated GPS navigation, SiriusXM Satellite Radio, backup camera with backup sensors, and integrated tow brake controller make this truck a breeze to drive! Soft tonneau cover over the rear bed keeps your gear dry and clean during any trip.

If you plan to use the vehicle for towing, please let me know as soon as possible. I'll need some information on what you'll be towing, so please be prepared with the trailer information including weight, length, and model year.",TRUCK,385.0,2013.0,Super Duty F-250,CREW_CAB_PICKUP,36475.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT,PORTABLE_WIFI_HOTSPOT",57.0,US,Eagle Point,42.4801300,-122.8001200
1369200,1369200,WHITE,1,120-130,US,4.0,5.0,GASOLINE,FORD,"Built for towing, this exceptionally clean Ford F-250 is rated for up to 12,200 lbs towing capacity and 2,339 lbs Max Cargo Weight, plus rear airbag suspension for an adjustable ride depending on the load. This is the Lariat trim level with light tan leather seats has plenty of room for a family of five with room to spare, remote start, integrated GPS navigation, SiriusXM Satellite Radio, backup camera with backup sensors, and integrated tow brake controller make this truck a breeze to drive! Soft tonneau cover over the rear bed keeps your gear dry and clean during any trip.

If you plan to use the vehicle for towing, please let me know as soon as possible. I'll need some information on what you'll be towing, so please be prepared with the trailer information including weight, length, and model year.",TRUCK,385.0,2013.0,Super Duty F-250,CREW_CAB_PICKUP,53240.0,"PREPAID_REFUEL,UNLIMITED_MILES,CHILD_SAFETY_SEAT,PORTABLE_WIFI_HOTSPOT",57.0,US,Eagle Point,42.4801300,-122.8001200
1320286,1320286,,1,70-80,US,4.0,7.0,GASOLINE,NISSAN,"This 2017 Nissan Pathfinder is one of the most comfortable SUVs you can find at a reasonable price. The ride is smooth and powerful. You have access to Bluetooth and steering wheel controls so you don’t have to take your hands off the wheel to change your song or turn the volume up. There are three rows of seating and the back seat folds down for even more space for the trunk if you’re traveling or moving. The air condition and heat can be controlled by the backseat passenger and the front seat has dual functions so you can adjust the air to your liking. The seating is spacious and honestly this vehicle can be used for any type of occasion. 
Customer service and making your ride as comfortable, as easy and as enjoyable as possible is the mission. See you in the Pathfinder soon.",SUV,284.0,2017.0,Pathfinder,FOUR_DOOR_SUV,30290.0,"PREPAID_REFUEL,UNLIMITED_MILES,COOLER,AIR_MATTRESS,PET_FEE",73.0,US,Jacksonville,30.1462800,-81.5831600
1378000,1378000,BLACK,1,120-130,US,4.0,5.0,GASOLINE,AUDI,"A sporty and comfortable sedan that has the softest leather seats that you will ever have the pleasure of sitting in. 

This Audi S4 Quattro is equipped with a factory installed Supercharged 3.0 litre 6 cylinder engine. The transmission has a 7 speed automatic dual clutch system that shifts through gears with buttery smooth feel. The car can be placed in Sport mode to enhance the gear shifting ratio and accelarator repsonse. A manual mode is also available and will allow the driver to shift with the transmission select lever or the stylish extended steering wheel paddle shifters.

A Bang & Olufsen 7 speaker sound system will be a pleasant treat during your drive. The addition of an INVERY Bluetooth 5.0 connection will allow you to wirelessly play anthing you want from any device. A hands free bluetooth phone system is also available for use.

The interior is quite spaceous for the size of the sedan. Trunk space is plentiful as well. 

The car looks fast just standing still and does provide the quality creature comforts that a luxury sport sedan can provide.

*Please return the vehicle with a full tank, minimum octane rating is 91. (Not required if pre-paid fuel option is selected)
*No smoking or vaping or e-cigarretes are allowed in the car. (Cleaning and replacement filter fee will be assessed)
*Do not run the vehicle through any automatic washing systems.
*Toll fees will be assesed per ez-pass account for duration of the trip.
***THIS VEHICLE IS NOT ELIGIBLE FOR OUT OF STATE USE***",CAR,333.0,2010.0,S4,SEDAN,47300.0,"PREPAID_REFUEL,UNLIMITED_MILES,COOLER,BEACH_GEAR",60.0,"US,US","Virginia Beach,Virginia Beach","36.8838000,36.8851700","-76.1733700,-76.1697200"
1315676,1315676,RED,1,0-10,US,4.0,5.0,GASOLINE,TOYOTA,"“Camry” comes from the Japanese word for crown, “kanmuri”. If you’re feeling Queenly or Kingly, this is the car for you. This 2021 Toyota Camry offers an added dose of tech and luxury with a new floating multimedia screen. It boasts a great infotainment system, a roomy cabin, a high safety score, great fuel economy and an engaging ride. It’s quiet in the cabin on long highway trips, regardless of the road surface. The seats are comfortable and easy to adjust. This Camry comes equipped with Bose speakers for excellent surround sound for your listening enjoyment.  This is great for all your travels in the region from taking in the local sights to Myrtle Beach or the Great Smoky Mountains.",CAR,206.0,2021.0,Camry,SEDAN,30495.0,"PREPAID_REFUEL,UNLIMITED_MILES,COOLER,BEACH_GEAR",63.0,"US,US,US,US,US","Charlotte,Gastonia,Charlotte,Charlotte,Gastonia","35.2307800,35.2656900,35.2314900,35.2144000,35.2563500","-80.9360800,-81.1468400,-80.9271700,-80.9473100,-81.2149000"
1354204,1354204,,1,120-130,US,4.0,5.0,GASOLINE,CADILLAC,"6.2L Flex Fuel V8 403hp 417ft. lbs. engine with 6-Speed Shiftable Automatic transmission. 2010 Cadillac Escalade EXT Luxury Collection, centered wide dash. 7500 pounds towing capacity. The truck sits on 24 inch black rims. Black on black with the paint. The engine roars like a cougar is in the car. It's super roomy inside, with a 5 1/2 foot truck bed to carry your load.    Luxury, class, and style all tied together.  This truck is for sure a head turner.",TRUCK,403.0,2010.0,Escalade EXT,CREW_CAB_PICKUP,69000.0,"PREPAID_REFUEL,UNLIMITED_MILES,COOLER,CAMPING_GEAR",63.0,US,Cedar Hill,32.5966600,-96.9138100
1422614,1422614,,1,30-40,US,4.0,,GASOLINE,VOLKSWAGEN,"Super comfortable and safe Volkswagen Tiguan! Perfect road-trip car or to simply drive around town. Great on gas too! Pet friendly with use of seat protectors. Compact SUV can fit 5 and plenty of storage in the truck if you’re going on a road trip.  The car is cleaned and serviced regularly :)
*No smoking*",SUV,184.0,2019.0,Tiguan,FOUR_DOOR_SUV,27995.0,"PREPAID_REFUEL,UNLIMITED_MILES,COOLER,PET_FEE",48.0,"US,US","Delray Beach,Delray Beach","26.4516600,26.4520900","-80.0976200,-80.1014400"
1376299,1376299,GRAY,1,100-110,US,4.0,5.0,GASOLINE,TOYOTA,"Rent this reliable gas saver! Super clean! Rental includes free unlimited car washes at Papa Bear Car Wash in Anderson.

1006 Tribble LLC. is military veteran owned and operated.

Feel free to message me with any questions. Thanks for looking.",CAR,132.0,2013.0,Corolla,SEDAN,18230.0,"PREPAID_REFUEL,UNLIMITED_MILES,COOLER,PORTABLE_GPS,PHONE_MOUNT,PET_FEE",40.0,"US,US,US","Anderson,Anderson,Anderson","34.5152500,34.5116300,34.5139000","-82.7593900,-82.7568000,-82.6697800"
1376299,1376299,GRAY,1,100-110,US,4.0,5.0,GASOLINE,TOYOTA,"Rent this reliable gas saver! Super clean! Rental includes free unlimited car washes at Papa Bear Car Wash in Anderson.

1006 Tribble LLC. is military veteran owned and operated.

Feel free to message me with any questions. Thanks for looking.",CAR,132.0,2013.0,Corolla,SEDAN,20550.0,"PREPAID_REFUEL,UNLIMITED_MILES,COOLER,PORTABLE_GPS,PHONE_MOUNT,PET_FEE",40.0,"US,US,US,US,US,US","Anderson,Anderson,Anderson,Anderson,Anderson,Anderson","34.5152500,34.5152500,34.5116300,34.5116300,34.5139000,34.5139000","-82.7593900,-82.7593900,-82.7568000,-82.7568000,-82.6697800,-82.6697800"
